Campaign_ID,Common_Keywords,Revenue_Generated,Budget,Clicks,Conversions,Customer_Satisfaction_Post_Refund,ROI,CPA,ROI_Category,CPA_Category
CMP_LIDWMO,Innovative,92679.08,38966.6,4733,958,2.0,137.84235730086795,40.674947807933194,> 100%,< $100
CMP_LIMY0O,Innovative,47318.46,26145.5,1282,720,1.0,80.98127784896062,36.31319444444444,50-100%,< $100
CMP_LIPFL7,Affordable,93660.83,29143.01,4000,684,2.0,221.3835152923463,42.606739766081866,> 100%,< $100
CMP_LJ97DH,Stylish,5468.46,47207.17,983,514,2.0,-88.41603934317604,91.84274319066148,< 0%,< $100
CMP_LJGPZ4,Affordable,90787.14,49124.97,4666,890,4.0,84.80854034109333,55.19659550561798,50-100%,< $100
CMP_LJIRR8,Affordable,70964.59,43803.59,2325,772,3.0,62.00633327085748,56.74040155440414,50-100%,< $100
CMP_LJK7YD,Durable,49987.6,29486.72,1605,140,4.0,69.5258068717036,210.61942857142859,50-100%,$200-300
CMP_LJO0AH,Durable,54507.2,13699.74,4293,544,1.0,297.87032454630526,25.183345588235294,> 100%,< $100
CMP_LJT2ER,Stylish,16430.47,28805.29,3495,739,4.0,-42.960234040344666,38.97874154262517,< 0%,< $100
CMP_LJZH35,Innovative,78867.64,15032.62,3196,820,3.0,424.64334227832535,18.332463414634148,> 100%,< $100
CMP_LK119Q,Innovative,83023.31,11059.96,2432,65,4.0,650.6655539441374,170.15323076923076,> 100%,$100-200
CMP_LK20J3,Stylish,94864.17,11818.63,3583,802,3.0,702.6663834979181,14.7364463840399,> 100%,< $100
CMP_LK6QCZ,Durable,47561.17,10039.75,3294,898,3.0,373.7286287009138,11.180122494432071,> 100%,< $100
CMP_LK9ODH,Innovative,13714.66,35903.77,4633,624,4.0,-61.801615819174415,57.538092948717946,< 0%,< $100
CMP_LKFHKK,Stylish,55106.15,8221.14,1586,362,1.0,570.2981581629799,22.710331491712704,> 100%,< $100
CMP_LKIFJE,Innovative,71022.29,13691.37,1656,334,3.0,418.7376427632881,40.992125748503,> 100%,< $100
CMP_LKJBXM,Affordable,48166.88,40383.4,1469,312,4.0,19.27395910200725,129.43397435897435,0-50%,$100-200
CMP_LKMV6D,Innovative,60817.62,23861.0,720,843,2.0,154.88294706843803,28.304863582443655,> 100%,< $100
CMP_LKP7PD,Innovative,71737.45,35763.01,3478,578,2.0,100.59119744115496,61.87371972318339,> 100%,< $100
CMP_LKUXIV,Innovative,65954.74,28085.25,2322,983,3.0,134.83764609537036,28.570956256358087,> 100%,< $100
CMP_LL0NS6,Affordable,71138.53,20649.86,146,302,1.0,244.49884890260756,68.37701986754968,> 100%,< $100
CMP_LL4U2V,Innovative,35023.1,34852.53,992,530,2.0,0.48940492985731515,65.75949056603774,0-50%,< $100
CMP_LL5LZ6,Innovative,40756.05,36742.84,4586,413,2.0,10.922427335502663,88.96571428571427,0-50%,< $100
CMP_LL6RXH,Durable,25148.09,44711.19,2826,45,3.0,-43.754371109335274,993.5820000000001,< 0%,> $300
CMP_LLECZD,Affordable,27869.21,10914.87,2845,63,3.0,155.33249594360717,173.25190476190477,> 100%,$100-200
CMP_LLL3J2,Innovative,64564.27,22360.62,2524,420,2.0,188.74096514318475,53.23957142857142,> 100%,< $100
CMP_LLL8H0,Stylish,65579.28,4926.68,3724,506,2.0,1231.1049225847833,9.736521739130435,> 100%,< $100
CMP_LLX7U1,Stylish,31976.48,23290.43,4662,68,1.0,37.29450250596489,342.50632352941176,0-50%,> $300
CMP_LM2R96,Affordable,14961.16,42836.38,1382,529,1.0,-65.07370604145355,80.97614366729678,< 0%,< $100
CMP_LMCDQ8,Durable,3825.41,35637.95,3414,138,3.0,-89.26590895379785,258.2460144927536,< 0%,$200-300
CMP_LMHBMX,Affordable,67079.81,20493.68,2149,969,3.0,227.3194955713176,21.149308565531477,> 100%,< $100
CMP_LMHWNN,Innovative,42554.38,21086.03,661,909,2.0,101.81314358369025,23.196952695269527,> 100%,< $100
CMP_LMLB9I,Affordable,96326.12,38539.32,2734,466,3.0,149.9424483877764,82.70240343347639,> 100%,< $100
CMP_LMO1JL,Innovative,79458.61,1557.91,4295,194,3.0,5000.333780513636,8.030463917525774,> 100%,< $100
CMP_LMXF7Y,Affordable,33847.94,835.18,3463,943,2.0,3952.771857563639,0.8856627783669141,> 100%,< $100
CMP_LN2M5Z,Affordable,39477.24,42776.19,1495,168,4.0,-7.712117418591988,254.6201785714286,< 0%,$200-300
CMP_LND1AS,Affordable,91437.63,41834.21,2004,933,1.0,118.57142754697651,44.83838156484459,> 100%,< $100
CMP_LNEJ8I,Durable,62288.21,27962.31,59,397,3.0,122.75774068737523,70.43403022670026,> 100%,< $100
CMP_LNF71E,Affordable,99596.74,38702.24,2175,983,3.0,157.341022121717,39.37155645981689,> 100%,< $100
CMP_LNISXQ,Affordable,33869.71,36426.16,1599,541,3.0,-7.018170457715016,67.33116451016636,< 0%,< $100
CMP_LNJP29,Stylish,88135.34,4548.3,4700,8,1.0,1837.7644394608972,568.5375,> 100%,> $300
CMP_LNNIYD,Affordable,90832.14,35001.6,691,126,3.0,159.5085367526056,277.79047619047617,> 100%,$200-300
CMP_LNXVRJ,Durable,52925.55,41225.04,1991,364,1.0,28.382046445558334,113.2556043956044,0-50%,$100-200
CMP_LO37X1,Stylish,87517.72,39430.28,4822,85,3.0,121.95561380745966,463.8856470588235,> 100%,> $300
CMP_LOCG1W,Affordable,35664.4,34024.85,754,557,3.0,4.818683991259339,61.0859066427289,0-50%,< $100
CMP_LOLVIX,Stylish,40369.99,18993.26,651,390,2.0,112.54903055083751,48.70066666666666,> 100%,< $100
CMP_LOM1OI,Innovative,32392.18,6178.47,1171,844,1.0,424.27510370690476,7.3204620853080575,> 100%,< $100
CMP_LONJBO,Affordable,69092.87,9667.92,3304,353,1.0,614.6611680692434,27.38787535410765,> 100%,< $100
CMP_LOOEI0,Stylish,16888.07,27668.55,384,120,1.0,-38.962938065059426,230.57125,< 0%,$200-300
CMP_LOW8HW,Durable,38006.79,4152.38,1344,805,2.0,815.3013452526021,5.1582360248447205,> 100%,< $100
CMP_LOWLNF,Stylish,63266.97,22473.04,2898,746,4.0,181.52386148024476,30.12471849865952,> 100%,< $100
CMP_LPAL3E,Stylish,42338.67,30099.12,2620,418,1.0,40.66414566273034,72.00746411483253,0-50%,< $100
CMP_LPCBWY,Durable,19419.38,24538.81,2004,499,2.0,-20.86258461596141,49.17597194388778,< 0%,< $100
CMP_LPDASR,Innovative,77296.85,13547.78,1215,270,4.0,470.5499351185213,50.17696296296297,> 100%,< $100
CMP_LPHKE1,Durable,17865.65,31538.03,284,862,3.0,-43.35204196330588,36.58704176334106,< 0%,< $100
CMP_LPJA3E,Innovative,41533.37,33053.57,4761,287,4.0,25.654717478323835,115.16923344947735,0-50%,$100-200
CMP_LPLBPE,Stylish,46411.0,17661.17,1700,309,2.0,162.78553459368777,57.155889967637535,> 100%,< $100
CMP_LPRO6U,Affordable,29753.24,33807.73,2197,720,1.0,-11.992789814637069,46.95518055555556,< 0%,< $100
CMP_LPWU8D,Durable,76774.07,10945.55,2521,12,2.0,601.4181105563449,912.1291666666666,> 100%,> $300
CMP_LPZFAX,Stylish,91185.11,23239.39,2630,828,1.0,292.37307863932745,28.0668961352657,> 100%,< $100
CMP_LQ3WPT,Durable,13764.66,26141.85,1320,550,4.0,-47.346266618468086,47.53063636363636,< 0%,< $100
CMP_LQDXBF,Innovative,34076.21,3303.47,2133,603,3.0,931.5277571765447,5.478391376451078,> 100%,< $100
CMP_LQDZX2,Affordable,10267.73,39452.72,2049,454,4.0,-73.97459541446065,86.90026431718061,< 0%,< $100
CMP_LQJHTY,Innovative,67125.85,1105.36,728,59,1.0,5972.759101107332,18.734915254237286,> 100%,< $100
CMP_LQLWFO,Stylish,72651.54,30675.57,4421,589,3.0,136.8384352760193,52.08076400679117,> 100%,< $100
CMP_LQMWXT,Affordable,31565.52,29268.96,3495,307,2.0,7.8464011020548785,95.3386319218241,0-50%,< $100
CMP_LQMZRR,Innovative,93545.28,10487.74,3031,547,4.0,791.9488850791495,19.173199268738575,> 100%,< $100
CMP_LQVJ0X,Innovative,11112.35,13618.23,1707,600,4.0,-18.400922880579923,22.69705,< 0%,< $100
CMP_LR6TDQ,Stylish,25469.24,10738.51,3287,816,1.0,137.1766660365358,13.159938725490196,> 100%,< $100
CMP_LR9J34,Stylish,36983.43,35845.44,730,953,3.0,3.1747134363534046,37.61326337880378,0-50%,< $100
CMP_LRMBVU,Affordable,99161.29,21899.56,4772,27,1.0,352.8003758979632,811.0948148148149,> 100%,> $300
CMP_LS09KV,Affordable,20030.97,25533.63,4400,730,2.0,-21.550637335936955,34.977575342465755,< 0%,< $100
CMP_LSEGAH,Innovative,21212.5,17707.57,337,660,1.0,19.793399094285665,26.829651515151514,0-50%,< $100
CMP_LSF6QO,Durable,22949.55,4513.13,2751,278,3.0,408.50629164238563,16.234280575539568,> 100%,< $100
CMP_LSGSAB,Affordable,5135.49,45485.77,682,121,4.0,-88.70967777394996,375.9154545454545,< 0%,> $300
CMP_LSHJ7Q,Affordable,70307.37,4429.22,3792,835,4.0,1487.353303741968,5.30445508982036,> 100%,< $100
CMP_LSJ1JR,Innovative,29492.91,39039.88,2306,74,1.0,-24.454404060668214,527.5659459459459,< 0%,> $300
CMP_LSKW90,Affordable,46682.43,28600.38,1362,400,2.0,63.22311102160181,71.50095,50-100%,< $100
CMP_LSOQT9,Innovative,84940.26,48906.17,4613,824,4.0,73.68004895905771,59.352148058252425,50-100%,< $100
CMP_LSSKDP,Affordable,70981.95,21408.21,3354,482,4.0,231.56415225747503,44.4153734439834,> 100%,< $100
CMP_LSVICM,Stylish,50322.28,20978.98,3671,706,2.0,139.87000321273962,29.71526912181303,> 100%,< $100
CMP_LT2GPG,Innovative,10089.98,3099.09,3820,52,2.0,225.57879893775268,59.597884615384615,> 100%,< $100
CMP_LT4V1O,Innovative,26607.88,47907.3,3301,459,4.0,-44.4596543741768,104.3732026143791,< 0%,$100-200
CMP_LT6FCJ,Innovative,32315.87,30592.04,2279,809,4.0,5.6348971824043055,37.81463535228678,0-50%,< $100
CMP_LTNQL2,Affordable,2191.81,7873.36,4707,407,1.0,-72.16169462592845,19.344864864864864,< 0%,< $100
CMP_LTQCI6,Innovative,82042.71,19740.15,733,482,3.0,315.61340719295447,40.95466804979253,> 100%,< $100
CMP_LTSBXU,Innovative,22801.58,17357.28,1754,380,1.0,31.366089617728143,45.677052631578945,0-50%,< $100
CMP_LU366F,Innovative,21089.08,46641.83,802,412,4.0,-54.78505024352604,113.20832524271844,< 0%,$100-200
CMP_LUCCEI,Stylish,81302.58,48027.17,1381,387,2.0,69.2845528895415,124.10121447028423,50-100%,$100-200
CMP_LUEB9Z,Durable,77420.8,10734.69,2279,517,2.0,621.2206407450983,20.76342359767892,> 100%,< $100
CMP_LUGEPK,Stylish,54068.39,39017.87,1699,702,4.0,38.57340239228845,55.5810113960114,0-50%,< $100
CMP_LUIMD2,Stylish,64091.71,49953.01,2166,493,1.0,28.304000099293308,101.32456389452334,0-50%,$100-200
CMP_LULQD3,Stylish,24545.3,17485.3,4500,532,2.0,40.37677363270862,32.867105263157896,0-50%,< $100
CMP_LUOUUT,Innovative,99339.28,11322.74,3299,413,4.0,777.343116595453,27.415835351089587,> 100%,< $100
CMP_LUV5DP,Stylish,5405.17,12939.55,2852,407,4.0,-58.227527232399886,31.79250614250614,< 0%,< $100
CMP_LV50AK,Affordable,87468.24,11770.84,1294,767,4.0,643.0925915227801,15.346597131681877,> 100%,< $100
CMP_LV8B7U,Affordable,12269.76,22504.09,4340,416,4.0,-45.47764428599423,54.096370192307695,< 0%,< $100
CMP_LV8MWA,Affordable,16222.07,15417.63,4378,81,2.0,5.21766315575092,190.3411111111111,0-50%,$100-200
CMP_LVACXR,Affordable,78978.02,8329.85,3648,12,1.0,848.1325594098333,694.1541666666667,> 100%,> $300
CMP_LVDGD6,Innovative,75533.04,41616.9,1215,590,4.0,81.49607491187471,70.5371186440678,50-100%,< $100
CMP_LVO2PW,Affordable,47967.17,29365.54,4199,436,2.0,63.345097689332455,67.35215596330275,50-100%,< $100
CMP_LVRWF3,Innovative,21446.5,18327.36,763,490,2.0,17.01903602046339,37.40277551020408,0-50%,< $100
CMP_LVWI4F,Durable,63166.25,10366.33,409,987,4.0,509.3405284223056,10.502867274569402,> 100%,< $100
CMP_LVXU3R,Innovative,11149.38,14995.88,4527,743,3.0,-25.650378637332388,20.182880215343204,< 0%,< $100
CMP_LVYL56,Durable,71403.6,12467.38,4161,736,3.0,472.7233789296549,16.939375,> 100%,< $100
CMP_LVZB97,Affordable,52743.89,22942.17,4139,944,4.0,129.89930769408474,24.303146186440674,> 100%,< $100
CMP_LWJZ0I,Affordable,45061.44,40378.02,3641,734,1.0,11.598934271665637,55.010926430517706,0-50%,< $100
CMP_LWLGZV,Affordable,13029.97,33221.94,3042,865,2.0,-60.77902133349227,38.406867052023124,< 0%,< $100
CMP_LX3LMT,Affordable,16137.66,16999.13,2248,279,2.0,-5.067729936767359,60.92878136200717,< 0%,< $100
CMP_LX5NPW,Innovative,3666.83,34331.51,479,753,4.0,-89.31934540601331,45.59297476759628,< 0%,< $100
CMP_LX657N,Durable,75818.2,1628.75,1351,833,2.0,4554.9930928626245,1.955282112845138,> 100%,< $100
CMP_LXAQC7,Affordable,17849.81,6206.97,1155,398,4.0,187.57686922926965,15.595402010050252,> 100%,< $100
CMP_LXTYXV,Innovative,76234.53,10270.89,245,800,4.0,642.23879332755,12.8386125,> 100%,< $100
CMP_LY1U3L,Affordable,74230.49,17255.47,1800,719,1.0,330.18526878723094,23.999262865090405,> 100%,< $100
CMP_LY5QTO,Innovative,27042.35,39731.52,1284,115,1.0,-31.937288077576692,345.49147826086954,< 0%,> $300
CMP_LYF0FA,Stylish,71577.81,29524.72,3548,348,3.0,142.4334930187314,84.84114942528736,> 100%,< $100
CMP_LYSPUY,Innovative,56903.93,40577.5,2703,971,1.0,40.23517959460292,41.78939237899073,0-50%,< $100
CMP_LYSW5A,Stylish,42014.88,48826.88,1974,315,2.0,-13.951331725475805,155.00596825396823,< 0%,$100-200
CMP_LYW9RD,Stylish,95511.43,17537.21,131,613,1.0,444.6215789170569,28.608825448613377,> 100%,< $100
CMP_LZ8WX4,Durable,7025.25,41909.53,3531,991,1.0,-83.23710621426677,42.290141271442984,< 0%,< $100
CMP_LZFZ4R,Innovative,56803.82,49629.58,1675,558,1.0,14.455572664527882,88.94189964157707,0-50%,< $100
CMP_LZLQBG,Stylish,40811.92,17331.16,40,595,2.0,135.4829105495535,29.128,> 100%,< $100
CMP_LZN0KU,Stylish,49592.22,13084.9,643,117,4.0,279.00343143623564,111.83675213675214,> 100%,$100-200
CMP_LZT16K,Affordable,10151.27,35152.42,4383,807,4.0,-71.12213042515991,43.559380421313506,< 0%,< $100
CMP_M08OB8,Stylish,50497.6,22148.15,651,628,2.0,127.99917826093825,35.26775477707007,> 100%,< $100
CMP_M0EAJL,Durable,75175.58,13519.58,690,54,2.0,456.0496701820619,250.3625925925926,> 100%,$200-300
CMP_M0IMA8,Innovative,65719.2,22140.94,3225,14,1.0,196.82208614449067,1581.4957142857143,> 100%,> $300
CMP_M0K4ZU,Stylish,13347.56,48335.62,3339,439,1.0,-72.38566506439766,110.10391799544419,< 0%,$100-200
CMP_M0RGHC,Durable,83303.97,26241.45,1375,844,3.0,217.45185574730056,31.091765402843603,> 100%,< $100
CMP_M0TEFY,Affordable,45298.6,5541.8,3932,350,3.0,717.3986791295247,15.833714285714287,> 100%,< $100
CMP_M0TP9I,Affordable,70312.61,25329.74,1366,623,3.0,177.58915014524425,40.657688603531305,> 100%,< $100
CMP_M14SSS,Stylish,74174.05,34358.68,299,779,4.0,115.8815472538526,44.106136071887036,> 100%,< $100
CMP_M1IHWO,Innovative,2764.06,38959.2,2894,270,4.0,-92.9052444608719,144.29333333333332,< 0%,$100-200
CMP_M1IJQZ,Affordable,30587.79,30296.55,2104,235,3.0,0.9612975734860952,128.92148936170213,0-50%,$100-200
CMP_M1MGSG,Innovative,36087.27,2964.89,3341,236,2.0,1117.1537561258597,12.563093220338983,> 100%,< $100
CMP_M1VHVL,Durable,47198.93,17514.45,4715,14,1.0,169.4856532748673,1251.0321428571428,> 100%,> $300
CMP_M24EZ1,Stylish,8715.8,5563.24,228,994,2.0,56.66769724117599,5.5968209255533194,50-100%,< $100
CMP_M26FOW,Stylish,49738.68,39132.89,2088,750,2.0,27.10198505655984,52.177186666666664,0-50%,< $100
CMP_M26XZ9,Stylish,88441.76,13501.94,16,365,3.0,555.0300179085375,36.99161643835617,> 100%,< $100
CMP_M3EFKY,Affordable,70867.12,1541.48,4654,670,3.0,4497.342813400109,2.300716417910448,> 100%,< $100
CMP_M3L9G1,Stylish,5203.6,27728.56,4784,942,3.0,-81.2337892771929,29.435838641188962,< 0%,< $100
CMP_M3LUPN,Affordable,34019.68,18796.38,1695,414,4.0,80.99059499754739,45.40188405797102,50-100%,< $100
CMP_M3MXDY,Durable,14050.04,1259.55,2291,169,3.0,1015.4809257274425,7.452958579881656,> 100%,< $100
CMP_M3NP3P,Affordable,68366.04,36572.29,560,166,2.0,86.93398745334238,220.315,50-100%,$200-300
CMP_M407AE,Affordable,75688.94,20117.17,607,215,4.0,276.2404950596928,93.56823255813953,> 100%,< $100
CMP_M42ZHQ,Durable,18802.62,16187.1,1544,163,4.0,16.158051781974525,99.30736196319019,0-50%,< $100
CMP_M45165,Stylish,22458.9,30579.78,2206,64,4.0,-26.556371563170167,477.8090625,< 0%,> $300
CMP_M4I46S,Stylish,27643.48,18647.14,4589,813,1.0,48.24514644068742,22.93621156211562,0-50%,< $100
CMP_M4KEPP,Affordable,43631.5,6943.37,2473,284,2.0,528.3908246283864,24.448485915492956,> 100%,< $100
CMP_M4OIN0,Innovative,97201.04,14031.92,3480,135,1.0,592.7137554946152,103.94014814814815,> 100%,$100-200
CMP_M4PNBM,Durable,90898.74,10656.98,2019,782,2.0,752.950272966638,13.627851662404092,> 100%,< $100
CMP_M4T5U4,Durable,23660.02,33075.15,2175,252,3.0,-28.465872414788745,131.25059523809526,< 0%,$100-200
CMP_M50CHW,Affordable,23737.25,20602.21,1075,864,4.0,15.217008272413498,23.845150462962962,0-50%,< $100
CMP_M512YZ,Durable,35265.91,4922.45,3029,609,3.0,616.4300297616026,8.082840722495895,> 100%,< $100
CMP_M59S37,Stylish,84785.13,37400.34,2457,60,4.0,126.69614768207992,623.3389999999999,> 100%,> $300
CMP_M5ANEV,Innovative,95577.81,10336.6,2338,421,4.0,824.6542383375577,24.55249406175772,> 100%,< $100
CMP_M5B7IQ,Innovative,51579.78,14237.84,3800,799,2.0,262.27250762756154,17.819574468085108,> 100%,< $100
CMP_M5CMYS,Affordable,10802.52,20423.59,297,529,4.0,-47.10763386848247,38.60792060491493,< 0%,< $100
CMP_M5EEQP,Durable,85735.29,1608.49,4762,308,3.0,5230.172397714626,5.2223701298701295,> 100%,< $100
CMP_M5FYAT,Durable,17312.85,41485.04,2099,504,4.0,-58.267245252746534,82.31158730158731,< 0%,< $100
CMP_M5LQE9,Durable,71575.28,31604.67,2487,874,2.0,126.4705817209925,36.16094965675057,> 100%,< $100
CMP_M5Q82K,Stylish,34675.17,8346.78,11,112,2.0,315.4316994098322,74.52482142857143,> 100%,< $100
CMP_M5RDU4,Affordable,57450.79,12520.72,2387,349,1.0,358.84573730584185,35.875988538681945,> 100%,< $100
CMP_M5U8B2,Durable,59489.33,29702.51,4053,362,4.0,100.28384806536555,82.05113259668508,> 100%,< $100
CMP_M6A6VN,Affordable,95832.06,11256.82,828,555,1.0,751.3244415385517,20.28255855855856,> 100%,< $100
CMP_M6BEI4,Affordable,90488.06,19820.79,243,389,3.0,356.5310464416402,50.953187660668384,> 100%,< $100
CMP_M6CWG2,Affordable,13831.32,38933.99,3751,460,1.0,-64.47494849615978,84.63910869565217,< 0%,< $100
CMP_M6IW78,Stylish,16300.93,24475.97,3411,938,4.0,-33.40026973394722,26.093784648187633,< 0%,< $100
CMP_M6TTQL,Innovative,24920.71,38567.83,425,480,3.0,-35.38472348586893,80.34964583333334,< 0%,< $100
CMP_M6ZUSY,Stylish,29228.94,43076.59,522,908,2.0,-32.146578919083424,47.44117841409691,< 0%,< $100
CMP_M74ITO,Stylish,34150.18,44407.58,3506,152,3.0,-23.09830889231073,292.15513157894736,< 0%,$200-300
CMP_M79Y3P,Stylish,49723.7,8533.75,509,914,3.0,482.67115863483224,9.336706783369802,> 100%,< $100
CMP_M7A2WI,Innovative,79188.54,17230.61,952,211,1.0,359.5805952313934,81.66165876777251,> 100%,< $100
CMP_M7APA5,Affordable,85255.43,49122.76,3420,944,2.0,73.55586290346876,52.03682203389831,50-100%,< $100
CMP_M7CJN8,Durable,64145.87,11426.8,2629,273,4.0,461.3633738229426,41.85641025641026,> 100%,< $100
CMP_M7DW3Z,Stylish,11579.79,3931.64,2389,781,4.0,194.52823758024644,5.034110115236875,> 100%,< $100
CMP_M7E0FS,Stylish,53368.81,46646.62,2738,673,3.0,14.410883360895161,69.31147102526003,0-50%,< $100
CMP_M7QQA3,Affordable,76539.11,27560.97,3319,592,4.0,177.70833174594364,46.55569256756757,> 100%,< $100
CMP_M7VHWQ,Affordable,2761.07,17590.14,1108,897,1.0,-84.30330855808992,19.609966555183945,< 0%,< $100
CMP_M7XL9O,Innovative,52147.07,10271.79,1904,334,2.0,407.67266464754437,30.753862275449105,> 100%,< $100
CMP_M7Y25K,Stylish,85602.7,6423.66,3619,508,2.0,1232.6156739304383,12.645,> 100%,< $100
CMP_M7ZRX8,Affordable,9112.34,41582.3,1855,881,2.0,-78.0860125582279,47.198978433598185,< 0%,< $100
CMP_M81IP0,Affordable,34647.37,20750.75,2252,68,2.0,66.96924207558764,305.15808823529414,50-100%,> $300
CMP_M82O1O,Stylish,8019.51,39149.9,2380,336,4.0,-79.5158863751887,116.51755952380952,< 0%,$100-200
CMP_M8FSWD,Innovative,42319.38,22812.79,55,772,1.0,85.50725272971872,29.550246113989637,50-100%,< $100
CMP_M8LLWP,Durable,80416.95,15803.45,3687,364,2.0,408.8569268102851,43.41607142857143,> 100%,< $100
CMP_M8LQH6,Innovative,76877.04,7409.84,2097,548,1.0,937.4993252215972,13.52160583941606,> 100%,< $100
CMP_M8P85G,Stylish,32558.96,48298.86,3371,124,4.0,-32.58855384992524,389.50693548387096,< 0%,> $300
CMP_M932DT,Innovative,14656.09,27058.96,310,918,3.0,-45.83646230305969,29.475991285403047,< 0%,< $100
CMP_M954OQ,Stylish,3137.25,48821.73,4457,418,1.0,-93.57407039857047,116.79839712918661,< 0%,$100-200
CMP_M9DRUK,Durable,12462.85,10818.98,1777,460,2.0,15.194315915178702,23.519521739130433,0-50%,< $100
CMP_M9FLIQ,Durable,9490.23,8983.91,2537,284,3.0,5.635853431301068,31.633485915492958,0-50%,< $100
CMP_M9ZVH2,Stylish,57238.13,35086.17,4468,175,1.0,63.135873764506066,200.4924,50-100%,$200-300
CMP_MA1NTK,Stylish,62090.57,17071.71,2395,437,2.0,263.7044560855357,39.06569794050343,> 100%,< $100
CMP_MAKRAX,Innovative,94893.34,15938.67,3578,15,4.0,495.36548532594,1062.578,> 100%,> $300
CMP_MALV37,Stylish,85166.67,39276.91,3719,542,3.0,116.83648229965135,72.46662361623616,> 100%,< $100
CMP_MAMH8S,Durable,76041.94,38154.87,1856,721,1.0,99.29812367333449,52.919375866851595,50-100%,< $100
CMP_MAXLXV,Affordable,32380.56,27289.96,4967,503,1.0,18.653746652615112,54.254393638170974,0-50%,< $100
CMP_MB0UAS,Durable,21209.53,48722.4,4580,78,4.0,-56.46862634024596,624.6461538461539,< 0%,> $300
CMP_MB4L0T,Innovative,37239.73,40592.83,2652,960,2.0,-8.260325776744311,42.28419791666667,< 0%,< $100
CMP_MB4MPO,Stylish,75440.39,49080.36,4551,60,3.0,53.7078986380703,818.006,50-100%,> $300
CMP_MBHH2K,Innovative,78093.05,10163.49,1515,474,4.0,668.3684443040727,21.441962025316457,> 100%,< $100
CMP_MBJ7XT,Stylish,29657.92,2627.26,870,987,2.0,1028.8536345850807,2.6618642350557247,> 100%,< $100
CMP_MBK59T,Durable,74663.72,28387.65,3545,398,4.0,163.01479692753713,71.32575376884422,> 100%,< $100
CMP_MBSO85,Stylish,24763.81,38668.46,2804,136,4.0,-35.95863398749265,284.32691176470587,< 0%,$200-300
CMP_MBTY6W,Durable,19181.18,44807.87,43,876,2.0,-57.19238606967928,51.150536529680366,< 0%,< $100
CMP_MBYI27,Stylish,17126.11,45276.66,2985,994,4.0,-62.17452877486988,45.54995975855131,< 0%,< $100
CMP_MBZWTQ,Stylish,94323.81,48869.55,4124,879,1.0,93.01141508362568,55.59675767918089,50-100%,< $100
CMP_MC04XH,Durable,18118.29,2914.96,4161,514,4.0,521.5622169772485,5.671128404669261,> 100%,< $100
CMP_MC088Y,Durable,98580.16,24109.87,3021,213,1.0,308.87885334927154,113.1918779342723,> 100%,$100-200
CMP_MCCNI1,Stylish,64480.27,1751.62,3424,369,2.0,3581.1791370274373,4.746937669376694,> 100%,< $100
CMP_MCE51A,Affordable,9351.96,23286.13,4286,131,1.0,-59.83892557500968,177.7567175572519,< 0%,$100-200
CMP_MCLNTR,Stylish,29719.56,28627.25,4343,185,4.0,3.8156302124723864,154.7418918918919,0-50%,$100-200
CMP_MCNGM1,Stylish,81697.22,8585.18,481,116,2.0,851.6075376404455,74.0101724137931,> 100%,< $100
CMP_MCQRWR,Innovative,68413.87,26388.02,3758,274,3.0,159.2610965127357,96.30664233576643,> 100%,< $100
CMP_MCXJUF,Stylish,2563.34,45708.0,3229,935,2.0,-94.39192263936292,48.8855614973262,< 0%,< $100
CMP_MD1DU6,Innovative,40714.96,19217.14,1033,591,2.0,111.8679470514343,32.51631133671743,> 100%,< $100
CMP_MD32L9,Innovative,84939.36,2304.84,3122,636,3.0,3585.26058207945,3.6239622641509435,> 100%,< $100
CMP_MD5QCK,Affordable,43752.75,14955.03,3486,358,3.0,192.56210117933566,41.77382681564246,> 100%,< $100
CMP_MD5WNH,Durable,95587.88,12166.54,4955,995,4.0,685.6619877138446,12.2276783919598,> 100%,< $100
CMP_MD80QU,Innovative,37537.21,23904.87,2961,930,1.0,57.02745925830176,25.70416129032258,50-100%,< $100
CMP_MDGANH,Durable,77340.84,38717.72,1489,298,4.0,99.7556674308301,129.92523489932887,50-100%,$100-200
CMP_MDNT4L,Stylish,85208.69,29774.58,3649,670,4.0,186.17931806258895,44.439671641791044,> 100%,< $100
CMP_MDQAE8,Innovative,61081.16,27086.23,3726,216,4.0,125.50631815501828,125.39921296296296,> 100%,$100-200
CMP_MDQIAT,Innovative,22688.25,14672.06,1051,300,2.0,54.63574985380376,48.906866666666666,50-100%,< $100
CMP_MDSBS1,Stylish,34681.2,31404.98,4714,600,1.0,10.43216712763389,52.341633333333334,0-50%,< $100
CMP_MDYD5U,Durable,54630.19,18342.25,3959,880,3.0,197.83799697419892,20.84346590909091,> 100%,< $100
CMP_ME21KP,Affordable,3732.55,10358.12,4654,452,3.0,-63.96498592408661,22.91619469026549,< 0%,< $100
CMP_ME4510,Innovative,64456.17,18916.68,2723,732,4.0,240.73722238786087,25.842459016393445,> 100%,< $100
CMP_ME7D85,Durable,48090.07,29785.76,776,300,3.0,61.45322462814447,99.28586666666666,50-100%,< $100
CMP_MEHF57,Innovative,34016.6,19397.92,3903,502,1.0,75.36210067883567,38.6412749003984,50-100%,< $100
CMP_MEPUAI,Innovative,97055.8,1941.35,651,986,2.0,4899.397326602621,1.9689148073022311,> 100%,< $100
