Customer_ID,Segment,Segment_Label,Churn_Risk
CUST_ISWRHF,3,Low Value,0
CUST_ISYIRP,1,Loyal,0
CUST_IT11LD,2,New,0
CUST_IT1YVA,1,Loyal,0
CUST_IT5B6M,2,New,0
CUST_IT8S2Y,0,High Value,0
CUST_IT9C7S,3,Low Value,0
CUST_ITHHDQ,3,Low Value,0
CUST_ITN8B6,0,High Value,0
CUST_ITYRKL,0,High Value,0
CUST_IUAL4W,0,High Value,0
CUST_IUFGY5,0,High Value,0
CUST_IUFL2N,3,Low Value,0
CUST_IULZKA,0,High Value,0
CUST_IUO1GT,0,High Value,1
CUST_IUW2X0,3,Low Value,0
CUST_IUYNDF,1,Loyal,0
CUST_IVDKMT,2,New,0
CUST_IVPYXY,3,Low Value,0
CUST_IVQ0O5,1,Loyal,1
CUST_IW0F5F,3,Low Value,1
CUST_IW0Q1O,3,Low Value,0
CUST_IW1Y1V,3,Low Value,0
CUST_IW32JI,1,Loyal,1
CUST_IW4TF4,1,Loyal,1
CUST_IW5HO7,2,New,0
CUST_IW9DV5,1,Loyal,0
CUST_IWOMM9,1,Loyal,0
CUST_IWPAY7,1,Loyal,1
CUST_IWPG9F,2,New,0
CUST_IX7N7N,0,High Value,0
CUST_IXOV50,3,Low Value,0
CUST_IXRDPO,3,Low Value,0
CUST_IXRXFJ,1,Loyal,0
CUST_IXRYFL,3,Low Value,1
CUST_IXTEXK,2,New,0
CUST_IXUMOH,1,Loyal,0
CUST_IXZ5HW,2,New,0
CUST_IY09C6,3,Low Value,0
CUST_IY6ZL2,2,New,0
CUST_IYMEWZ,3,Low Value,0
CUST_IYORUS,0,High Value,0
CUST_IZ4XXF,3,Low Value,0
CUST_IZB9RQ,2,New,0
CUST_IZCZ45,1,Loyal,0
CUST_IZD1E2,0,High Value,1
CUST_IZLCMA,1,Loyal,1
CUST_IZPV1M,3,Low Value,0
CUST_IZZK41,2,New,0
CUST_J07XQ0,3,Low Value,1
CUST_J08O72,2,New,0
CUST_J0JUGP,1,Loyal,0
CUST_J0TUOF,0,High Value,1
CUST_J0Z18S,3,Low Value,0
CUST_J132T1,0,High Value,0
CUST_J15AMR,0,High Value,1
CUST_J1HSTD,2,New,0
CUST_J1LM4Z,2,New,0
CUST_J1T1LD,0,High Value,0
CUST_J1VBMH,3,Low Value,0
CUST_J1ZNYC,3,Low Value,0
CUST_J28T81,1,Loyal,0
CUST_J2D25M,3,Low Value,1
CUST_J2DXEJ,1,Loyal,0
CUST_J2LB8I,1,Loyal,0
CUST_J2LJIG,1,Loyal,0
CUST_J30NSX,1,Loyal,0
CUST_J3DJVX,3,Low Value,0
CUST_J3DY7B,3,Low Value,1
CUST_J3GDO5,1,Loyal,1
CUST_J3PWB8,0,High Value,0
CUST_J3RIVD,3,Low Value,0
CUST_J3W630,3,Low Value,0
CUST_J3ZXKA,1,Loyal,0
CUST_J43MK5,1,Loyal,0
CUST_J48W8R,1,Loyal,0
CUST_J4D99E,2,New,1
CUST_J4MA4Y,3,Low Value,0
CUST_J4P40M,1,Loyal,0
CUST_J4RQ07,0,High Value,0
CUST_J4SKHJ,3,Low Value,0
CUST_J4SXSS,0,High Value,0
CUST_J4W6MH,3,Low Value,0
CUST_J4W94D,2,New,0
CUST_J4X4N8,3,Low Value,0
CUST_J56TGO,0,High Value,0
CUST_J5DL2R,0,High Value,0
CUST_J5KLHD,2,New,0
CUST_J65TSO,2,New,0
CUST_J65U9F,0,High Value,0
CUST_J67XVE,0,High Value,0
CUST_J689GV,3,Low Value,0
CUST_J6HO8S,2,New,0
CUST_J6HQPL,3,Low Value,0
CUST_J711CW,2,New,0
CUST_J71P91,1,Loyal,0
CUST_J71RV6,2,New,0
CUST_J73AFC,3,Low Value,0
CUST_J7DNDH,2,New,1
CUST_J7GCAI,3,Low Value,0
CUST_J7PB48,3,Low Value,1
CUST_J7T88Z,0,High Value,0
CUST_J7VXAF,0,High Value,0
CUST_J7Y4TV,1,Loyal,1
CUST_J7ZHOC,2,New,0
CUST_J81CFM,2,New,0
CUST_J8C66W,0,High Value,0
CUST_J8GIGT,1,Loyal,0
CUST_J8NBB8,3,Low Value,0
CUST_J8UBCB,0,High Value,0
CUST_J99MGJ,2,New,1
CUST_J9ANA5,1,Loyal,0
CUST_J9EMNO,0,High Value,1
CUST_J9NE0F,1,Loyal,1
CUST_J9O76C,1,Loyal,0
CUST_J9OAVY,3,Low Value,0
CUST_J9PDOZ,2,New,1
CUST_JA2142,2,New,1
CUST_JA2DRR,0,High Value,0
CUST_JA4F33,1,Loyal,0
CUST_JA6JB5,0,High Value,0
CUST_JA7S1P,0,High Value,0
CUST_JAIW6P,2,New,0
CUST_JAKKZE,2,New,0
CUST_JAL6AH,0,High Value,0
CUST_JATTPM,2,New,0
CUST_JAZ3NW,3,Low Value,0
CUST_JB0Y3L,3,Low Value,0
CUST_JB24I9,0,High Value,0
CUST_JBA33U,1,Loyal,0
CUST_JBCTAT,0,High Value,0
CUST_JBHD3Q,1,Loyal,0
CUST_JBJVU3,3,Low Value,0
CUST_JBUC1I,0,High Value,1
CUST_JBX8MO,2,New,0
CUST_JC1FAE,0,High Value,0
CUST_JC9OJ5,2,New,0
CUST_JCD6XJ,3,Low Value,1
CUST_JCMDZZ,2,New,0
CUST_JCQL9Y,1,Loyal,0
CUST_JCRJYP,0,High Value,0
CUST_JCT330,0,High Value,0
CUST_JCTU0U,2,New,0
CUST_JD71Q4,2,New,0
CUST_JD9GVY,3,Low Value,0
CUST_JDCOI7,1,Loyal,0
CUST_JDF6AD,0,High Value,0
CUST_JDFMN7,3,Low Value,0
CUST_JDGNC7,0,High Value,0
CUST_JDHYJ0,0,High Value,0
CUST_JDK4T4,1,Loyal,0
CUST_JDPJ0O,2,New,0
CUST_JDSPRV,3,Low Value,0
CUST_JE241S,1,Loyal,0
CUST_JEBHTI,0,High Value,1
CUST_JEC34G,1,Loyal,0
CUST_JEQ8DT,1,Loyal,0
CUST_JETZJ0,3,Low Value,0
CUST_JEZ1PA,1,Loyal,0
CUST_JFC0RD,3,Low Value,0
CUST_JFLIP9,1,Loyal,0
CUST_JFRR9H,0,High Value,0
CUST_JFU0MD,3,Low Value,0
CUST_JG525H,3,Low Value,0
CUST_JG7188,1,Loyal,0
CUST_JG83IL,2,New,0
CUST_JG97OI,2,New,0
CUST_JGG80D,0,High Value,0
CUST_JGHPQB,3,Low Value,0
CUST_JGIVXV,2,New,1
CUST_JGT0P9,0,High Value,1
CUST_JH1SWJ,2,New,0
CUST_JHB4Z5,0,High Value,0
CUST_JHCDPO,2,New,0
CUST_JHECE7,0,High Value,0
CUST_JHG0VU,0,High Value,0
CUST_JHJQSF,2,New,0
CUST_JHMLPN,2,New,0
CUST_JHTQWG,2,New,1
CUST_JHVUCJ,2,New,0
CUST_JHYHCF,1,Loyal,0
CUST_JHZ31T,2,New,0
CUST_JI3OA3,2,New,0
CUST_JIFM97,0,High Value,0
CUST_JIHYOW,2,New,0
CUST_JIMFOG,3,Low Value,0
CUST_JIPANH,3,Low Value,0
CUST_JIT2NZ,0,High Value,0
CUST_JIZEZX,2,New,0
CUST_JJ8N9G,1,Loyal,0
CUST_JJA2KA,3,Low Value,0
CUST_JJDDXZ,2,New,0
CUST_JJEH1P,2,New,0
CUST_JJNM1Z,3,Low Value,0
CUST_JJUBG7,3,Low Value,0
CUST_JJVUPU,3,Low Value,0
CUST_JJXY51,3,Low Value,1
CUST_JJXZ69,1,Loyal,0
CUST_JJZ7KB,3,Low Value,0
CUST_JK8LMA,0,High Value,0
CUST_JKA3B6,0,High Value,1
CUST_JKC3B1,1,Loyal,0
CUST_JKFF6K,3,Low Value,0
CUST_JKFMEY,1,Loyal,0
CUST_JKGUQF,0,High Value,0
CUST_JKN0J1,2,New,0
CUST_JKNX2N,0,High Value,0
CUST_JKOOTH,0,High Value,0
CUST_JKQT6M,0,High Value,1
CUST_JLHXQH,1,Loyal,0
CUST_JLV0YX,2,New,0
CUST_JLXQE2,2,New,0
CUST_JM7JKL,2,New,0
CUST_JMBW1J,3,Low Value,0
CUST_JMKB9J,0,High Value,0
CUST_JMMPOC,1,Loyal,0
CUST_JMNCYL,0,High Value,0
CUST_JMO06T,0,High Value,0
CUST_JMP97V,2,New,0
CUST_JMXMT2,2,New,0
CUST_JMXZ9I,1,Loyal,0
CUST_JN9EQH,2,New,0
CUST_JNASL4,2,New,1
CUST_JNLUV9,3,Low Value,1
CUST_JNNSDF,2,New,0
CUST_JNZ966,1,Loyal,0
CUST_JOC8CN,0,High Value,0
CUST_JOKZDA,3,Low Value,0
CUST_JOYA57,2,New,0
CUST_JPAAW0,0,High Value,0
CUST_JPDWD6,0,High Value,0
CUST_JPMONK,2,New,0
CUST_JPS2NE,1,Loyal,0
CUST_JPUVO8,3,Low Value,0
CUST_JPYKDB,0,High Value,0
CUST_JQ3OQ3,0,High Value,0
CUST_JQA4A3,0,High Value,0
CUST_JQBZE9,3,Low Value,0
CUST_JQE7HQ,1,Loyal,0
CUST_JQFN5T,2,New,0
CUST_JQNKQ9,2,New,0
CUST_JQUSY8,2,New,0
CUST_JQWK79,3,Low Value,0
CUST_JQY1MD,2,New,0
CUST_JR0EMI,2,New,0
CUST_JR0KSW,0,High Value,0
CUST_JR20B9,1,Loyal,0
CUST_JR5T78,2,New,0
CUST_JR9GUV,3,Low Value,1
CUST_JRDZMA,0,High Value,0
CUST_JREB6M,3,Low Value,0
CUST_JRER7Z,2,New,0
CUST_JRFZ6Z,2,New,0
CUST_JRHRDZ,3,Low Value,1
CUST_JRIIWT,1,Loyal,0
CUST_JRPEHG,2,New,0
CUST_JRSIDH,1,Loyal,0
CUST_JRVM4U,3,Low Value,0
CUST_JS5HDC,2,New,0
CUST_JSDRER,3,Low Value,0
CUST_JSJCCE,2,New,0
CUST_JSKNNG,2,New,0
CUST_JSW7L3,1,Loyal,0
CUST_JSX7OW,3,Low Value,1
CUST_JSZCMX,2,New,0
CUST_JT50Q1,1,Loyal,0
CUST_JTBGK3,2,New,0
CUST_JTG7XD,1,Loyal,0
CUST_JTJQN8,2,New,0
CUST_JTP3A6,0,High Value,0
CUST_JTSOSJ,3,Low Value,0
CUST_JU4DJG,2,New,0
CUST_JU4MAT,0,High Value,1
CUST_JUDO3L,0,High Value,0
CUST_JUFP2K,1,Loyal,0
CUST_JUHG2V,1,Loyal,1
CUST_JUPRFU,1,Loyal,0
CUST_JUPYDH,1,Loyal,0
CUST_JURC27,1,Loyal,0
CUST_JUUWNW,1,Loyal,0
CUST_JUV1Y5,0,High Value,1
CUST_JV12ST,3,Low Value,1
CUST_JV2SDE,3,Low Value,0
CUST_JV5RC6,2,New,0
CUST_JVBBGU,3,Low Value,0
CUST_JVI0F6,1,Loyal,0
CUST_JVNWL4,3,Low Value,0
CUST_JVRSTE,2,New,0
CUST_JW080P,2,New,1
CUST_JW14C1,3,Low Value,1
CUST_JW4SVQ,3,Low Value,0
CUST_JWA0OG,3,Low Value,0
CUST_JWPJLH,3,Low Value,0
CUST_JWXG22,1,Loyal,0
CUST_JX9ZFO,1,Loyal,0
CUST_JXD55R,2,New,0
CUST_JXP009,2,New,0
CUST_JXRK68,2,New,0
CUST_JXSH65,0,High Value,0
CUST_JYL3V9,0,High Value,1
CUST_JYLWKW,3,Low Value,0
CUST_JYRSTV,2,New,0
CUST_JYVMW0,3,Low Value,0
CUST_JYWADS,0,High Value,0
CUST_JYZT1F,1,Loyal,1
CUST_JZ3ZB4,1,Loyal,0
CUST_JZ578M,3,Low Value,0
CUST_JZD3JT,2,New,0
CUST_JZIJBT,3,Low Value,0
CUST_JZM92V,2,New,0
CUST_JZSXLL,3,Low Value,0
CUST_JZYRO1,0,High Value,0
CUST_K015C1,3,Low Value,0
CUST_K07AQI,1,Loyal,0
CUST_K07ODW,1,Loyal,0
CUST_K0B2E0,3,Low Value,0
CUST_K0BD3N,2,New,0
CUST_K0DWR4,0,High Value,1
CUST_K0IO18,3,Low Value,1
CUST_K0JF3N,1,Loyal,0
CUST_K0JYU7,3,Low Value,0
CUST_K0KH8D,0,High Value,0
CUST_K0TPMV,1,Loyal,0
CUST_K0YDIM,0,High Value,0
CUST_K0Z2VM,3,Low Value,0
CUST_K162W2,0,High Value,0
CUST_K18UNP,2,New,0
CUST_K1EICW,3,Low Value,1
CUST_K1HPDW,2,New,0
CUST_K1HQMI,3,Low Value,0
CUST_K1I2HN,3,Low Value,0
CUST_K1LNRF,3,Low Value,0
CUST_K1MUKG,2,New,1
CUST_K1RLB5,2,New,0
CUST_K1U0JW,3,Low Value,0
CUST_K1U4RS,1,Loyal,0
CUST_K1U9E6,0,High Value,0
CUST_K1V4R1,2,New,0
CUST_K25TUU,0,High Value,0
CUST_K26YB6,0,High Value,0
CUST_K26YVV,2,New,0
CUST_K297AK,2,New,0
CUST_K2BHW7,1,Loyal,0
CUST_K2ERDL,2,New,0
CUST_K2HDFZ,2,New,0
CUST_K2J9W9,3,Low Value,0
CUST_K328QX,1,Loyal,0
CUST_K34GJ3,1,Loyal,0
CUST_K38OVY,3,Low Value,0
CUST_K3F0GA,0,High Value,0
CUST_K3JAD0,2,New,0
CUST_K3KKVL,0,High Value,0
CUST_K3M2OJ,1,Loyal,0
CUST_K3TO4G,1,Loyal,0
CUST_K422RL,2,New,0
CUST_K44O33,2,New,0
CUST_K46S1V,3,Low Value,0
CUST_K4BDP8,3,Low Value,0
CUST_K4DPK9,1,Loyal,0
CUST_K4DUDX,2,New,0
CUST_K4GRDY,2,New,0
CUST_K4GUFS,0,High Value,0
CUST_K4I8RV,3,Low Value,0
CUST_K4ICIK,2,New,0
CUST_K4J4QI,1,Loyal,0
CUST_K4LAPS,1,Loyal,0
CUST_K4NKQJ,2,New,0
CUST_K4TQ8S,0,High Value,0
CUST_K56XUH,0,High Value,1
CUST_K57D66,0,High Value,1
CUST_K58MBL,1,Loyal,0
CUST_K5A4QN,1,Loyal,0
CUST_K5EYVH,2,New,0
CUST_K5JPP2,3,Low Value,0
CUST_K5JZYQ,2,New,0
CUST_K5SF9D,2,New,0
CUST_K5X0PG,1,Loyal,0
CUST_K67NIP,3,Low Value,0
CUST_K6FB3D,0,High Value,0
CUST_K6FONL,2,New,0
CUST_K6GK3D,2,New,0
CUST_K6RY5W,2,New,1
CUST_K6V7OA,1,Loyal,0
CUST_K71S5R,0,High Value,0
CUST_K753AO,3,Low Value,0
CUST_K7C6DT,2,New,1
CUST_K7MSOC,1,Loyal,0
CUST_K80UON,2,New,0
CUST_K80YH3,2,New,0
CUST_K8E44O,1,Loyal,0
CUST_K8GGF9,2,New,0
CUST_K8HZE4,3,Low Value,0
CUST_K8LDB2,0,High Value,0
CUST_K8LJS8,2,New,1
CUST_K8NGN7,0,High Value,0
CUST_K8SXOL,0,High Value,0
CUST_K9XXBP,1,Loyal,0
CUST_K9YXRJ,3,Low Value,0
CUST_K9YZ1R,2,New,1
CUST_KA0O5K,2,New,0
CUST_KA68A7,2,New,0
CUST_KAGN8B,1,Loyal,0
CUST_KAQAHT,0,High Value,0
CUST_KAUY3U,2,New,0
CUST_KB15RN,3,Low Value,0
CUST_KB1E04,3,Low Value,0
CUST_KB8KFJ,1,Loyal,0
CUST_KBIP6C,2,New,0
CUST_KBKKWX,2,New,0
CUST_KBO23I,2,New,1
CUST_KBQZ48,1,Loyal,0
CUST_KBR76H,0,High Value,0
CUST_KBRRN6,0,High Value,0
CUST_KBZ5AP,3,Low Value,0
CUST_KC3BJ6,1,Loyal,0
CUST_KC5SE8,0,High Value,1
CUST_KCIMYF,2,New,0
CUST_KCKIV2,3,Low Value,1
CUST_KD3RA5,2,New,0
CUST_KD84A3,2,New,0
CUST_KDHBXZ,3,Low Value,1
CUST_KE2K87,2,New,0
CUST_KE681H,2,New,1
CUST_KED1VB,0,High Value,0
CUST_KEHB05,2,New,1
CUST_KEZKAR,2,New,0
CUST_KF07UY,0,High Value,0
CUST_KF4A4D,0,High Value,0
CUST_KF8SSM,1,Loyal,0
CUST_KFDYWA,0,High Value,0
CUST_KFEN5T,3,Low Value,0
CUST_KFEYGU,3,Low Value,0
CUST_KFJM59,0,High Value,0
CUST_KFLPEM,2,New,0
CUST_KFMZKI,2,New,0
CUST_KFP5BD,3,Low Value,0
CUST_KFRMQP,1,Loyal,0
CUST_KFS8U4,3,Low Value,0
CUST_KFSJZA,1,Loyal,0
CUST_KFW7X9,2,New,0
CUST_KG5H64,0,High Value,1
CUST_KG9NWX,0,High Value,0
CUST_KGMH1O,0,High Value,0
CUST_KGORGG,0,High Value,0
CUST_KGQ4HG,0,High Value,0
CUST_KGQRC5,1,Loyal,0
CUST_KHBQ1U,1,Loyal,0
CUST_KHFI1W,3,Low Value,0
CUST_KHMXGA,0,High Value,0
CUST_KHR7TM,0,High Value,0
CUST_KHWF3M,3,Low Value,0
CUST_KI2SZW,0,High Value,1
CUST_KI8W0Y,2,New,0
CUST_KICXIG,0,High Value,0
CUST_KIHMWX,2,New,1
CUST_KIITMJ,3,Low Value,0
CUST_KIPXUA,2,New,0
CUST_KIQZ1O,3,Low Value,0
CUST_KIWJP6,1,Loyal,1
CUST_KIYOYE,1,Loyal,1
CUST_KIZ6KS,2,New,0
CUST_KJBIUQ,1,Loyal,0
CUST_KJE9Y0,3,Low Value,0
CUST_KJLEOY,2,New,0
CUST_KJNTOO,1,Loyal,0
CUST_KJPIIJ,3,Low Value,1
CUST_KJPZCC,3,Low Value,0
CUST_KJYATN,3,Low Value,0
CUST_KK26UT,3,Low Value,0
CUST_KK2N6J,0,High Value,0
CUST_KK3IO8,0,High Value,0
CUST_KKDDDO,2,New,0
CUST_KKJZIA,1,Loyal,1
CUST_KKOA3Q,0,High Value,1
CUST_KKTJ7W,1,Loyal,0
CUST_KKX8E4,0,High Value,1
CUST_KKZ3QR,1,Loyal,0
CUST_KL44P5,2,New,0
CUST_KL6EXE,2,New,0
CUST_KL9LLU,1,Loyal,0
CUST_KL9OTP,0,High Value,1
CUST_KL9VRH,1,Loyal,0
CUST_KLA2I0,2,New,0
CUST_KLAYYV,2,New,0
CUST_KLEFND,1,Loyal,0
CUST_KLG85L,2,New,0
CUST_KLIXEK,0,High Value,0
CUST_KLOYUA,1,Loyal,0
CUST_KM043F,3,Low Value,0
CUST_KM3REW,3,Low Value,0
CUST_KMCJS0,1,Loyal,0
CUST_KMHHOY,1,Loyal,0
CUST_KMJU8I,1,Loyal,0
CUST_KMOBG8,2,New,0
CUST_KMWWXF,2,New,0
CUST_KMXIDD,2,New,0
CUST_KN42QP,1,Loyal,1
CUST_KN5UPB,2,New,0
CUST_KN6XWC,0,High Value,0
CUST_KN7VAX,3,Low Value,1
CUST_KNANXQ,1,Loyal,0
CUST_KNC7HE,2,New,0
CUST_KNDS49,1,Loyal,0
CUST_KNJABW,2,New,1
CUST_KNMS86,2,New,1
CUST_KNQSKJ,2,New,0
CUST_KNUN7O,0,High Value,0
CUST_KNUX7C,2,New,0
CUST_KO8IIW,1,Loyal,1
CUST_KOKCIE,1,Loyal,1
CUST_KOM7LN,2,New,0
CUST_KOMS1G,2,New,0
CUST_KOOVQW,2,New,0
CUST_KOTKCO,0,High Value,0
CUST_KP6WPW,0,High Value,0
CUST_KP8EDD,3,Low Value,0
CUST_KPDP6D,0,High Value,0
CUST_KPDW4Y,1,Loyal,0
CUST_KPF5M6,3,Low Value,1
CUST_KPND2K,3,Low Value,0
CUST_KPTDRR,0,High Value,0
CUST_KQ1CPX,1,Loyal,0
CUST_KQ5CYI,1,Loyal,1
CUST_KQBWY6,1,Loyal,0
CUST_KQQNW4,1,Loyal,0
CUST_KQT51Z,2,New,0
CUST_KQU1PX,0,High Value,0
CUST_KQVHNZ,3,Low Value,0
CUST_KQZWNN,2,New,0
CUST_KR1YZH,0,High Value,1
CUST_KR7L48,2,New,0
CUST_KR9C03,0,High Value,0
CUST_KRAXFD,2,New,0
CUST_KRGKX8,0,High Value,0
CUST_KRLFYM,3,Low Value,0
CUST_KRR0O9,0,High Value,0
CUST_KRS0AK,3,Low Value,0
CUST_KRS3WF,1,Loyal,0
CUST_KRVRCF,0,High Value,0
CUST_KS4Z5R,2,New,0
CUST_KS82BT,2,New,0
CUST_KSKYKC,2,New,1
CUST_KSPY5U,0,High Value,0
CUST_KSRI67,1,Loyal,0
CUST_KSTXTQ,3,Low Value,0
CUST_KSVVKO,0,High Value,0
CUST_KSXDU1,1,Loyal,0
CUST_KT13IV,1,Loyal,1
CUST_KT1VDR,3,Low Value,0
CUST_KT2JTG,0,High Value,0
CUST_KTGMO4,3,Low Value,0
CUST_KTN4I8,3,Low Value,0
CUST_KTNWMU,2,New,0
CUST_KTTA8E,2,New,0
CUST_KTTWDR,0,High Value,0
CUST_KTWQ5J,1,Loyal,1
CUST_KU6XRY,2,New,0
CUST_KU8TOR,1,Loyal,0
CUST_KU8TZK,0,High Value,0
CUST_KUESD6,3,Low Value,0
CUST_KUFS3S,1,Loyal,0
CUST_KUMJGM,0,High Value,0
CUST_KUN1AC,3,Low Value,1
CUST_KURXJB,1,Loyal,1
CUST_KUUL8A,2,New,1
CUST_KUV5L6,3,Low Value,0
CUST_KV1LJS,1,Loyal,0
CUST_KV2E1Y,3,Low Value,0
CUST_KV8G09,0,High Value,0
CUST_KVMKIZ,0,High Value,0
CUST_KVTZIB,3,Low Value,0
CUST_KVXYKV,0,High Value,0
CUST_KW0JTC,0,High Value,0
CUST_KW4GYN,3,Low Value,0
CUST_KW5SIQ,0,High Value,0
CUST_KWC0YU,1,Loyal,0
CUST_KWPNBZ,1,Loyal,0
CUST_KWTDD0,1,Loyal,0
CUST_KWW5QE,0,High Value,0
CUST_KX2FD2,3,Low Value,0
CUST_KX48IP,1,Loyal,0
CUST_KX4O7C,0,High Value,0
CUST_KX96GZ,3,Low Value,0
CUST_KX99LO,2,New,0
CUST_KX9UCP,2,New,0
CUST_KXI60Z,2,New,0
CUST_KXJ9ZB,3,Low Value,0
CUST_KXS2Q5,0,High Value,1
CUST_KXX4SR,1,Loyal,0
CUST_KXX6F4,1,Loyal,0
CUST_KXY4JO,2,New,0
CUST_KY6DNF,0,High Value,0
CUST_KY9DQ2,2,New,0
CUST_KYDGUE,3,Low Value,0
CUST_KYDNVZ,2,New,1
CUST_KYI1FZ,0,High Value,0
CUST_KYNLSD,0,High Value,0
CUST_KYQYO1,1,Loyal,0
CUST_KYTDUP,1,Loyal,1
CUST_KYVAFM,2,New,0
CUST_KZD4X7,0,High Value,0
CUST_KZKM5C,0,High Value,0
CUST_KZR3GI,3,Low Value,0
CUST_KZSX8O,2,New,0
CUST_KZUNFM,2,New,0
CUST_KZV071,1,Loyal,0
CUST_KZZDVK,1,Loyal,0
CUST_L05E18,1,Loyal,1
CUST_L08SGL,0,High Value,0
CUST_L0B53B,0,High Value,1
CUST_L0JRJO,0,High Value,0
CUST_L0LPT5,0,High Value,0
CUST_L0O0NV,0,High Value,0
CUST_L0U1PF,2,New,0
CUST_L11JSK,3,Low Value,0
CUST_L12KQB,0,High Value,0
CUST_L13KBR,2,New,0
CUST_L1AWQ5,2,New,0
CUST_L1IZMC,1,Loyal,0
CUST_L1K5A4,1,Loyal,0
CUST_L1K78L,0,High Value,0
CUST_L1L0OA,1,Loyal,0
CUST_L1OKBG,0,High Value,1
CUST_L1VJTC,0,High Value,0
CUST_L1Y29Y,0,High Value,0
CUST_L26A93,3,Low Value,0
CUST_L29XRP,3,Low Value,0
CUST_L2BNME,3,Low Value,1
CUST_L2BV66,2,New,0
CUST_L2EMBU,0,High Value,0
CUST_L2OI7A,2,New,0
CUST_L2PDZE,2,New,0
CUST_L2QBLO,2,New,1
CUST_L2QHYR,0,High Value,0
CUST_L2UNBK,1,Loyal,0
CUST_L2WEWM,0,High Value,0
CUST_L383PV,2,New,0
CUST_L39WPN,2,New,0
CUST_L3BD2Q,0,High Value,0
CUST_L3EPXI,0,High Value,0
CUST_L3G3DF,1,Loyal,1
CUST_L3GWT1,0,High Value,0
CUST_L3NFHG,0,High Value,0
CUST_L3V8NJ,1,Loyal,0
CUST_L44Y3S,3,Low Value,1
CUST_L48XNT,3,Low Value,0
CUST_L4BCVI,3,Low Value,0
CUST_L4CMA7,2,New,0
CUST_L4W233,1,Loyal,0
CUST_L50TNU,2,New,0
CUST_L566V9,3,Low Value,0
CUST_L5EKAE,3,Low Value,0
CUST_L5J4C1,0,High Value,0
CUST_L5STT4,3,Low Value,0
CUST_L5Y7LB,0,High Value,1
CUST_L60XEY,3,Low Value,1
CUST_L64HM0,1,Loyal,0
CUST_L69H0E,3,Low Value,0
CUST_L69KMP,0,High Value,0
CUST_L6X3GO,0,High Value,0
CUST_L71EY6,1,Loyal,0
CUST_L72TW6,0,High Value,0
CUST_L7KZLJ,0,High Value,0
CUST_L7O9KT,1,Loyal,0
CUST_L7OLZW,3,Low Value,0
CUST_L7S0EY,3,Low Value,0
CUST_L7SYDM,2,New,0
CUST_L80G6Y,0,High Value,0
CUST_L86JDL,2,New,0
CUST_L874B5,2,New,0
CUST_L8G60W,3,Low Value,0
CUST_L8H1SX,3,Low Value,0
CUST_L8MVUE,2,New,1
CUST_L904P5,2,New,0
CUST_L9M0YO,3,Low Value,0
CUST_L9RIRF,1,Loyal,0
CUST_L9TX35,3,Low Value,1
CUST_L9URLZ,2,New,1
CUST_L9XJ0G,2,New,0
CUST_LA15YH,1,Loyal,1
CUST_LA1MK9,2,New,0
CUST_LA4D6C,3,Low Value,0
CUST_LAEDQN,3,Low Value,0
CUST_LAHWAR,1,Loyal,0
CUST_LAIB1S,2,New,1
CUST_LAQV6A,0,High Value,0
CUST_LAV7UH,0,High Value,1
CUST_LAVJN1,3,Low Value,0
CUST_LB3VHW,2,New,0
CUST_LB6U99,3,Low Value,0
CUST_LB8NS3,3,Low Value,0
CUST_LBN4TD,3,Low Value,0
CUST_LBOJD2,1,Loyal,0
CUST_LBVB6S,1,Loyal,1
CUST_LBVONU,0,High Value,0
CUST_LC0OXC,3,Low Value,0
CUST_LC4T6H,3,Low Value,0
CUST_LC609U,1,Loyal,0
CUST_LCHDHY,1,Loyal,1
CUST_LCHUJ4,2,New,0
CUST_LCHZ5R,1,Loyal,0
CUST_LCIYZL,1,Loyal,0
CUST_LCLSLZ,1,Loyal,0
CUST_LD363U,2,New,0
CUST_LD4AQT,2,New,0
CUST_LD6QOF,3,Low Value,0
CUST_LDHYIU,0,High Value,0
CUST_LDIP8B,3,Low Value,0
CUST_LDL735,3,Low Value,0
CUST_LDVTLD,0,High Value,0
CUST_LE6B6W,3,Low Value,0
CUST_LECK1B,3,Low Value,0
CUST_LEDADG,1,Loyal,0
CUST_LEXVTP,2,New,1
CUST_LEYGYU,2,New,0
CUST_LF7BR2,3,Low Value,0
CUST_LFBPUO,0,High Value,1
CUST_LFKRZW,2,New,0
CUST_LFL94G,0,High Value,0
CUST_LFOI0G,1,Loyal,0
CUST_LG06L2,1,Loyal,0
CUST_LG9MBF,2,New,0
CUST_LGN31R,0,High Value,0
CUST_LGXLWF,2,New,1
CUST_LGXYD0,0,High Value,0
CUST_LHCIVB,0,High Value,0
CUST_LHFYNQ,1,Loyal,0
CUST_LHIKJG,3,Low Value,0
CUST_LHWX13,2,New,0
CUST_LI07GC,0,High Value,0
CUST_LI0SMX,2,New,0
CUST_LI425F,3,Low Value,0
CUST_LI6AYP,2,New,1
CUST_LI729J,3,Low Value,1
CUST_LIG5RD,2,New,0
CUST_LIHL8C,3,Low Value,0
CUST_LIP6AX,1,Loyal,0
CUST_LIX30U,1,Loyal,1
CUST_LJ3HXQ,3,Low Value,0
CUST_LJB0UV,3,Low Value,0
CUST_LJEM8L,1,Loyal,0
CUST_LJPEM8,1,Loyal,0
CUST_LJQ3R0,0,High Value,0
CUST_LJX4R9,3,Low Value,0
