Bundle_ID,Discount_Level,Revenue_Generated,Units_Sold,Customer_Satisfaction_Post_Refund,Bundle_Price,ROI,ROI_Category
BNDL_L7XANS,51,69388.06,105,4.0,660.8386666666667,92.28253391145394,50-100%
BNDL_L7XSW7,64,20830.05,70,2.0,297.57214285714286,78.49261043540461,50-100%
BNDL_L81H2L,45,46622.98,179,2.0,260.4635754189944,82.72311207906488,50-100%
BNDL_L82WEO,33,13714.66,68,4.0,201.68617647058824,83.6379465477088,50-100%
BNDL_L863UF,29,88302.62,6,1.0,14717.103333333333,99.80295035413445,50-100%
BNDL_L87M0V,69,33831.05,188,3.0,179.9523936170213,61.65652558818009,50-100%
BNDL_L87TBU,29,23971.62,154,3.0,155.65987012987011,81.36963626154593,50-100%
BNDL_L8DDRR,55,40288.82,100,3.0,402.8882,86.34857014923743,50-100%
BNDL_L8GRHW,16,57589.45,100,4.0,575.8945,97.22171335201152,50-100%
BNDL_L8QBO2,10,8661.96,48,3.0,180.45749999999998,94.45852901652744,50-100%
BNDL_L8WLFL,34,86314.74,146,2.0,591.1968493150686,94.24895446594638,50-100%
BNDL_L9JWRX,41,87236.12,130,1.0,671.0470769230769,93.89014550394951,50-100%
BNDL_L9L3TZ,54,21446.5,24,2.0,893.6041666666666,93.957055929872,50-100%
BNDL_L9L4D9,10,20610.98,186,1.0,110.81172043010753,90.97568383453869,50-100%
BNDL_L9MUHI,68,79795.74,126,1.0,633.2995238095239,89.2625846943709,50-100%
BNDL_L9U7DJ,53,92078.06,11,1.0,8370.732727272727,99.36684156899048,50-100%
BNDL_LA4GMZ,67,91726.42,169,2.0,542.7598816568047,87.65568306274245,50-100%
BNDL_LA95ND,44,91822.98,57,2.0,1610.9294736842105,97.26865758440861,50-100%
BNDL_LACC60,33,30289.66,5,4.0,6057.932,99.45525964966262,50-100%
BNDL_LACJNL,50,50682.77,166,1.0,305.317891566265,83.6236259383613,50-100%
BNDL_LAKB1U,54,79654.16,147,1.0,541.8650340136055,90.03441879243972,50-100%
BNDL_LAR6LA,60,57094.49,41,2.0,1392.5485365853658,95.69135305350831,50-100%
BNDL_LASHGO,39,92536.94,27,4.0,3427.294074074074,98.86207605308755,50-100%
BNDL_LBCMUG,64,14971.12,150,4.0,99.80746666666667,35.87654096687489,0-50%
BNDL_LBF81P,34,16847.57,134,3.0,125.72813432835821,72.95752443824243,50-100%
BNDL_LBR3UP,27,88647.31,137,1.0,647.0606569343065,95.82728455042798,50-100%
BNDL_LBU5LA,28,66754.66,14,3.0,4768.1900000000005,99.41277507817432,50-100%
BNDL_LBZUUL,22,69055.3,184,2.0,375.30054347826086,94.13803140381695,50-100%
BNDL_LCCGRI,47,85111.04,132,3.0,644.780606060606,92.7106988705578,50-100%
BNDL_LCCL0K,69,68752.71,115,1.0,597.8496521739131,88.45863675773653,50-100%
BNDL_LCS07C,56,91857.58,164,2.0,560.1071951219512,90.00191383226077,50-100%
BNDL_LD3JIG,13,23871.32,42,3.0,568.3647619047618,97.71273645529448,50-100%
BNDL_LDBFL4,66,69854.81,32,1.0,2182.9628125,96.97658615061727,50-100%
BNDL_LDHEXT,13,69845.04,55,2.0,1269.909818181818,98.97630526090327,50-100%
BNDL_LDJERA,15,95443.29,94,4.0,1015.3541489361702,98.52268294607197,50-100%
BNDL_LDJNNZ,22,51048.17,68,3.0,750.7083823529412,97.06943461440439,50-100%
BNDL_LDJNRD,18,6852.27,132,2.0,51.911136363636366,65.32535933347636,50-100%
BNDL_LDWRFY,31,86640.67,146,3.0,593.4292465753424,94.77612534621443,50-100%
BNDL_LE0NHS,45,35367.12,189,4.0,187.12761904761905,75.95224038598562,50-100%
BNDL_LE1X0Q,68,83934.11,184,2.0,456.16364130434783,85.09306883697224,50-100%
BNDL_LE3SKF,24,78444.97,43,1.0,1824.3016279069768,98.68442807741529,50-100%
BNDL_LEFEGI,19,64371.77,108,2.0,596.0349074074073,96.81226724074855,50-100%
BNDL_LEFL0C,66,82045.56,197,1.0,416.474923857868,84.15270734942878,50-100%
BNDL_LEFUJ0,51,81697.22,72,2.0,1134.683611111111,95.5053550169761,50-100%
BNDL_LEMXI3,66,85107.82,110,1.0,773.7074545454547,91.46964403506047,50-100%
BNDL_LEO956,36,33191.57,81,4.0,409.77246913580245,91.21463672854281,50-100%
BNDL_LETDFM,17,68012.76,134,3.0,507.5579104477612,96.65062849971093,50-100%
BNDL_LF20KI,62,28753.37,135,2.0,212.9879259259259,70.89036867678466,50-100%
BNDL_LF7ATI,38,39451.57,73,3.0,540.4324657534247,92.96859415227328,50-100%
BNDL_LFA9Y3,20,15608.23,74,1.0,210.922027027027,90.51782296903622,50-100%
BNDL_LFD5OL,41,2512.65,146,4.0,17.209931506849315,-138.23453326169582,< 0%
BNDL_LFGCIT,35,70972.82,75,1.0,946.3042666666668,96.30140101520553,50-100%
BNDL_LFNQJ4,13,94657.47,10,2.0,9465.747,99.86266271431087,50-100%
BNDL_LFQ08Z,67,27561.02,63,4.0,437.47650793650797,84.6848919234484,50-100%
BNDL_LG14JP,68,84928.64,172,1.0,493.77116279069764,86.22843836896482,50-100%
BNDL_LG29FI,47,11868.17,9,4.0,1318.6855555555555,96.43584478483204,50-100%
BNDL_LG52J6,55,96190.55,85,3.0,1131.6535294117648,95.13985521446754,50-100%
BNDL_LG6VQ1,24,90077.97,163,3.0,552.6255828220859,95.65709573606065,50-100%
BNDL_LG787J,44,11958.31,153,4.0,78.15888888888888,43.70441977169015,0-50%
BNDL_LGM9M7,67,19731.87,131,1.0,150.62496183206108,55.51866092772758,50-100%
BNDL_LGRKAM,20,25859.69,94,3.0,275.103085106383,92.72999792340897,50-100%
BNDL_LGRL5X,49,43547.15,73,3.0,596.536301369863,91.7859148072836,50-100%
BNDL_LGROK6,48,11705.8,183,4.0,63.96612021857923,24.960276102444936,0-50%
BNDL_LGX87L,29,16290.76,144,3.0,113.13027777777778,74.36583683020314,50-100%
BNDL_LGYY80,15,3862.26,198,4.0,19.506363636363638,23.10201798946731,0-50%
BNDL_LH7SR2,53,54286.4,52,4.0,1043.9692307692308,94.92322202245866,50-100%
BNDL_LHE1XK,62,55141.56,131,2.0,420.9279389312977,85.27063797252018,50-100%
BNDL_LHEFVA,55,42346.09,184,4.0,230.14179347826084,76.10168967193901,50-100%
BNDL_LHHFPZ,16,31249.35,170,1.0,183.81970588235293,91.29581895303423,50-100%
BNDL_LHIV66,19,8190.21,10,3.0,819.021,97.68015716324734,50-100%
BNDL_LHJDGZ,26,72100.91,120,3.0,600.8409166666667,95.67273145373616,50-100%
BNDL_LHNZFE,69,69673.97,86,1.0,810.1624418604652,91.48318948956117,50-100%
BNDL_LHOVB5,16,57564.65,177,4.0,325.22401129943506,95.08031404690205,50-100%
BNDL_LHP6SD,21,75981.45,105,3.0,723.6328571428571,97.09797588753571,50-100%
BNDL_LI0A2Y,64,26502.17,135,3.0,196.31237037037036,67.3988960149301,50-100%
BNDL_LI4MI1,65,5920.15,118,1.0,50.170762711864406,-29.55752810317307,< 0%
BNDL_LI4X60,59,21092.89,54,1.0,390.60907407407404,84.89538417921868,50-100%
BNDL_LI8JKR,38,37706.14,7,1.0,5386.591428571429,99.29454460201971,50-100%
BNDL_LICD1Q,39,38423.78,97,3.0,396.12144329896904,90.15453450961878,50-100%
BNDL_LIHH8K,19,75437.88,94,3.0,802.5306382978724,97.63248914205967,50-100%
BNDL_LIPROG,65,38345.24,76,4.0,504.54263157894735,87.11704503609835,50-100%
BNDL_LJ0RI7,31,44353.16,177,1.0,250.58282485875708,87.62884087627579,50-100%
BNDL_LJ6THK,37,66732.64,122,2.0,546.9888524590164,93.2356939572599,50-100%
BNDL_LJ9JSC,22,84312.01,123,3.0,685.4634959349593,96.79049283726008,50-100%
BNDL_LJA195,34,92153.51,145,4.0,635.5414482758621,94.65023090276215,50-100%
BNDL_LJM5QW,43,90874.39,67,2.0,1356.3341791044777,96.82968986091682,50-100%
BNDL_LK1739,15,80885.12,16,4.0,5055.32,99.70328287823521,50-100%
BNDL_LKDC7L,44,77091.71,141,3.0,546.7497163120568,91.95244209785982,50-100%
BNDL_LKIHC6,62,61422.41,33,1.0,1861.2851515151517,96.66896821534681,50-100%
BNDL_LKJYFT,56,47770.34,167,3.0,286.04994011976044,80.4229988733595,50-100%
BNDL_LKPMRV,61,91990.89,184,3.0,499.9504891304348,87.79879181514603,50-100%
BNDL_LKWZFV,32,72923.94,20,3.0,3646.197,99.12237325629964,50-100%
BNDL_LL4LWC,28,60774.96,15,1.0,4051.6639999999998,99.30892591290888,50-100%
BNDL_LLD3EE,21,65667.28,88,1.0,746.2190909090909,97.18581308682192,50-100%
BNDL_LLEPVE,38,35115.0,191,4.0,183.84816753926702,79.33077032607147,50-100%
BNDL_LLF72X,31,69902.91,105,2.0,665.7420000000001,95.34354149204948,50-100%
BNDL_LLKNII,20,87930.1,148,2.0,594.1222972972973,96.63368971489854,50-100%
BNDL_LLLRB2,59,65389.38,108,3.0,605.4572222222222,90.25529833743644,50-100%
BNDL_LLVL96,25,31144.06,72,3.0,432.55638888888893,94.22040671640114,50-100%
BNDL_LLWZJY,32,26823.37,122,1.0,219.86368852459015,85.44552753811323,50-100%
BNDL_LM36FC,68,96051.82,16,3.0,6003.23875,98.86727810050866,50-100%
BNDL_LM51SJ,43,94482.48,42,3.0,2249.582857142857,98.08853450925506,50-100%
BNDL_LM8VOG,52,71808.52,147,1.0,488.49333333333334,89.35502361001174,50-100%
BNDL_LM9R4S,55,47193.0,165,2.0,286.0181818181818,80.77045324518467,50-100%
BNDL_LMFIL7,15,62838.35,156,2.0,402.8099358974359,96.27615938356115,50-100%
BNDL_LMKUZW,50,73203.93,6,2.0,12200.654999999999,99.59018593673864,50-100%
BNDL_LMLNJY,24,71296.77,75,3.0,950.6236,97.47534144954953,50-100%
BNDL_LMPCYD,15,45236.23,169,3.0,267.67,94.39608473119885,50-100%
BNDL_LMXRKT,37,88529.81,9,1.0,9836.645555555555,99.62385551262336,50-100%
BNDL_LNC6B8,46,73540.27,50,4.0,1470.8054000000002,96.87246184981372,50-100%
BNDL_LNDM6T,35,15689.75,89,2.0,176.28932584269663,80.14627384120206,50-100%
BNDL_LNEYO1,14,1065.44,90,3.0,11.838222222222223,-18.261000150172695,< 0%
BNDL_LNKWMI,49,1008.88,31,1.0,32.54451612903226,-50.56300055507097,< 0%
BNDL_LNLIVY,48,87917.7,160,4.0,549.485625,91.26455764880109,50-100%
BNDL_LNM8LQ,57,82022.53,161,4.0,509.45670807453416,88.81161066355793,50-100%
BNDL_LNNV91,68,73080.69,91,1.0,803.0845054945055,91.53264699608063,50-100%
BNDL_LO1UPD,24,70307.37,178,4.0,394.9852247191011,93.92382334881819,50-100%
BNDL_LO4SND,41,22397.33,187,1.0,119.77181818181819,65.76824112516984,50-100%
BNDL_LOHPTH,12,97079.24,138,4.0,703.4727536231884,98.29417700426991,50-100%
BNDL_LONX8V,15,31706.34,25,1.0,1268.2536,98.81727124606624,50-100%
BNDL_LOOH4G,34,19468.28,50,4.0,389.3656,91.2678469798051,50-100%
BNDL_LOOY4K,60,28695.8,96,3.0,298.9145833333333,79.92737613169871,50-100%
BNDL_LOSQAE,66,83021.89,25,4.0,3320.8756,98.01257234688346,50-100%
BNDL_LP3UAC,40,10105.09,65,3.0,155.4629230769231,74.27039244578722,50-100%
BNDL_LP7WVD,43,25153.38,193,3.0,130.32839378238342,67.00642219852759,50-100%
BNDL_LPCHLF,29,90147.07,133,3.0,677.7975187969926,95.72143609326405,50-100%
BNDL_LPF23W,37,32753.6,152,2.0,215.4842105263158,82.82936837477408,50-100%
BNDL_LPG62N,16,78119.58,158,1.0,494.42772151898737,96.76393549478888,50-100%
BNDL_LPN1UW,53,77627.48,159,3.0,488.223144654088,89.14430817540386,50-100%
BNDL_LPSNDB,54,72421.54,155,2.0,467.2357419354838,88.44266498613534,50-100%
BNDL_LPSSPR,27,37341.8,128,2.0,291.7328125,90.74495605460905,50-100%
BNDL_LPVBS2,64,13764.66,35,4.0,393.276,83.72644148130067,50-100%
BNDL_LQ2IM0,45,94141.47,198,3.0,475.4619696969697,90.53552063718571,50-100%
BNDL_LQ6EL7,29,79092.17,104,1.0,760.5016346153845,96.18672745987371,50-100%
BNDL_LQDSSU,67,86400.27,103,2.0,838.837572815534,92.01275644161761,50-100%
BNDL_LQK0GS,69,74086.75,130,1.0,569.8980769230769,87.89257188363642,50-100%
BNDL_LQP648,45,53494.91,168,4.0,318.4220833333334,85.86781433971943,50-100%
BNDL_LQZ64M,56,53837.56,94,1.0,572.74,90.22243950134441,50-100%
BNDL_LR5OU0,29,5091.95,68,4.0,74.88161764705882,61.27220416539833,50-100%
BNDL_LR8P3N,51,58219.03,57,2.0,1021.3864912280701,95.00678729961663,50-100%
BNDL_LR93RV,18,59694.48,104,2.0,573.9853846153846,96.86403164915751,50-100%
BNDL_LRB30J,65,39859.25,172,2.0,231.73982558139534,71.95130364971745,50-100%
BNDL_LRF9LH,38,75818.2,161,2.0,470.9204968944099,91.93069737872965,50-100%
BNDL_LRFOYP,45,96144.94,198,4.0,485.58050505050505,90.73274162946069,50-100%
BNDL_LRHZY9,61,36177.57,108,3.0,334.9775,81.78982170444283,50-100%
BNDL_LRIJ6E,37,6371.22,83,3.0,76.76168674698795,51.79887054598649,50-100%
BNDL_LRL2UK,19,62894.33,173,3.0,363.55104046242775,94.77377372491289,50-100%
BNDL_LRMOQ7,54,98087.61,176,1.0,557.3159659090909,90.31070285023766,50-100%
BNDL_LRMPPM,45,16497.89,124,2.0,133.04749999999999,66.17749300062007,50-100%
BNDL_LS3BQQ,42,61290.04,66,4.0,928.6369696969697,95.47724230560137,50-100%
BNDL_LSPC3P,44,32776.41,47,1.0,697.370425531915,93.69058417319042,50-100%
BNDL_LSQM8P,41,46480.86,173,4.0,268.67549132947977,84.73995532784893,50-100%
BNDL_LSTVM1,55,71124.03,179,3.0,397.3409497206704,86.1579834550995,50-100%
BNDL_LSUJ98,60,71701.42,71,4.0,1009.8791549295775,94.05869507186887,50-100%
BNDL_LSWEXL,51,34130.77,149,1.0,229.06557046979864,77.73563268569681,50-100%
BNDL_LT0EJC,42,96252.8,52,4.0,1851.0153846153846,97.73097509890621,50-100%
BNDL_LT63YG,17,57448.77,25,4.0,2297.9508,99.26021044488856,50-100%
BNDL_LT6J1K,43,60037.9,82,2.0,732.169512195122,94.12704308445166,50-100%
BNDL_LTBQ3E,24,4361.91,1,4.0,4361.91,99.4497823201304,50-100%
BNDL_LTE5DL,65,41004.46,141,4.0,290.8117730496454,77.64877284080805,50-100%
BNDL_LTKCHW,37,37235.53,14,4.0,2659.680714285714,98.60885557423245,50-100%
BNDL_LTKWW6,33,33378.9,195,4.0,171.17384615384617,80.72135390920612,50-100%
BNDL_LTN29B,47,7509.81,165,1.0,45.514,-3.2649294722502913,< 0%
BNDL_LTSHUQ,24,39712.97,124,2.0,320.2658870967742,92.5062265552035,50-100%
BNDL_LTTHJN,10,4947.32,68,2.0,72.75470588235294,86.25518462521123,50-100%
BNDL_LU0TX6,36,51221.64,65,4.0,788.0252307692308,95.43161835505462,50-100%
BNDL_LU3DMM,57,23418.19,195,4.0,120.09328205128205,52.53689546459397,50-100%
BNDL_LUCVWO,57,79805.46,99,1.0,806.1157575757576,92.9290552300557,50-100%
BNDL_LUF2M3,43,79832.27,50,1.0,1596.6454,97.30685348168103,50-100%
BNDL_LUK1A7,41,90250.92,182,2.0,495.8841758241758,91.73194023950117,50-100%
BNDL_LUNMSI,25,83338.97,170,4.0,490.22923529411764,94.90034494066822,50-100%
BNDL_LV1MBI,26,72863.66,137,2.0,531.8515328467154,95.11141768063806,50-100%
BNDL_LVCXSY,42,19343.67,51,2.0,379.2876470588235,88.9266101003584,50-100%
BNDL_LVGG1U,14,72140.54,170,2.0,424.3561176470588,96.70088413532807,50-100%
BNDL_LVJHSW,35,77078.31,109,4.0,707.1404587155963,95.05048826317028,50-100%
BNDL_LVNS67,59,14527.33,77,2.0,188.66662337662336,68.72790801888578,50-100%
BNDL_LVORSY,60,43808.04,19,1.0,2305.6863157894736,97.39773794947229,50-100%
BNDL_LVX4PS,50,62376.88,186,3.0,335.35956989247313,85.09062973332428,50-100%
BNDL_LW1AVT,42,8514.63,188,4.0,45.29058510638298,7.265494801300811,0-50%
BNDL_LW1GHA,65,51133.0,110,3.0,464.8454545454546,86.01685799777053,50-100%
BNDL_LW1W26,52,33412.62,23,4.0,1452.7226086956523,96.4205141650071,50-100%
BNDL_LW3JUE,46,25694.57,193,2.0,133.13248704663212,65.44795262189638,50-100%
BNDL_LWO7Z4,61,92076.92,187,1.0,492.38994652406416,87.61144486587953,50-100%
BNDL_LWTCER,49,14739.51,49,3.0,300.80632653061224,83.7104489905024,50-100%
BNDL_LWX0LM,62,93864.77,178,2.0,527.3301685393259,88.24266015886472,50-100%
BNDL_LWY92T,39,46461.35,117,4.0,397.10555555555555,90.17893367282699,50-100%
BNDL_LX0IC6,24,25305.71,14,2.0,1807.5507142857143,98.67223642411139,50-100%
BNDL_LX6BDW,39,16089.53,75,3.0,214.52706666666668,81.82047580010105,50-100%
BNDL_LXA8AA,45,77927.54,103,4.0,756.5780582524271,94.05216692327258,50-100%
BNDL_LXDMHF,43,3732.55,103,3.0,36.23834951456311,-18.658825735757052,< 0%
BNDL_LXL6CS,21,14083.15,87,2.0,161.87528735632185,87.02705005627293,50-100%
BNDL_LXTI6T,17,10047.18,117,3.0,85.87333333333333,80.20340035711513,50-100%
BNDL_LXZIQ0,38,89106.85,11,2.0,8100.622727272727,99.53090026187661,50-100%
BNDL_LY0S4W,10,49738.68,75,2.0,663.1824,98.4921192118488,50-100%
BNDL_LY1R9O,20,15025.73,95,4.0,158.1655789473684,87.35502368270959,50-100%
BNDL_LY9FK8,48,62215.66,94,2.0,661.8687234042553,92.74780658117265,50-100%
BNDL_LYI0MK,50,87833.38,27,3.0,3253.0881481481483,98.46299891908976,50-100%
BNDL_LYJNUB,31,47148.94,64,1.0,736.7021875,95.79205810353318,50-100%
BNDL_LYLDQ0,19,41202.03,121,3.0,340.51264462809917,94.42017784075202,50-100%
BNDL_LYWA7I,19,12596.68,93,4.0,135.44817204301074,85.97249433977842,50-100%
BNDL_LZ2B9R,61,91642.33,120,1.0,763.6860833333334,92.01242482595107,50-100%
BNDL_LZ32TN,12,24694.14,77,3.0,320.7031168831169,96.25822158617389,50-100%
BNDL_LZ5VRW,20,2021.99,194,2.0,10.422628865979382,-91.89016760715928,< 0%
BNDL_LZ7ISD,25,80546.11,125,1.0,644.36888,96.12023473262707,50-100%
BNDL_LZDPJX,39,55325.63,104,4.0,531.9772115384615,92.66885889957331,50-100%
BNDL_LZN97Y,63,72591.39,115,1.0,631.2294782608695,90.01947751654845,50-100%
BNDL_LZQZHJ,52,18531.68,154,2.0,120.33558441558442,56.78751197948594,50-100%
BNDL_M0842H,20,85122.14,182,3.0,467.7040659340659,95.72379171858226,50-100%
BNDL_M0GHSO,20,85179.65,121,3.0,703.9640495867768,97.15894582802348,50-100%
BNDL_M0NEVO,60,2158.49,135,2.0,15.988814814814813,-275.26233617019307,< 0%
BNDL_M0OKT2,52,69378.5,184,3.0,377.0570652173913,86.20898405125507,50-100%
BNDL_M0UFYX,60,8596.84,161,4.0,53.396521739130435,-12.366869687001268,< 0%
BNDL_M0V6AX,24,92442.9,23,4.0,4019.25652173913,99.40287463937199,50-100%
BNDL_M0VQLC,25,45413.47,48,4.0,946.1139583333334,97.35761217982241,50-100%
BNDL_M0XW8X,56,94531.51,130,2.0,727.1654615384615,92.29886415651248,50-100%
BNDL_M0Y455,14,54631.5,78,3.0,700.4038461538462,98.00115318085719,50-100%
BNDL_M0Z5MJ,43,48672.47,59,3.0,824.9571186440678,94.78760786128174,50-100%
BNDL_M1HI0L,49,78717.9,17,1.0,4630.464705882353,98.94179087602693,50-100%
BNDL_M1L580,60,50522.98,141,1.0,358.3190070921986,83.25514449068523,50-100%
BNDL_M1MT44,44,88293.01,81,4.0,1090.037160493827,95.96344036747642,50-100%
BNDL_M1NT63,44,37486.46,9,2.0,4165.162222222222,98.94361857588046,50-100%
BNDL_M1OR99,19,25148.09,17,3.0,1479.2994117647058,98.71560822312946,50-100%
BNDL_M1Q75B,39,48239.29,186,2.0,259.35102150537637,84.96246524358048,50-100%
BNDL_M1ZKP5,69,98738.53,32,2.0,3085.5790625,97.76379089297764,50-100%
BNDL_M2357I,43,95577.79,196,3.0,487.6417857142857,91.18205181350186,50-100%
BNDL_M25IO2,34,3109.94,91,3.0,34.175164835164836,0.5125500813520536,0-50%
BNDL_M27W6U,64,24776.8,187,4.0,132.49625668449198,51.696748571244065,50-100%
BNDL_M2AJ63,23,35529.47,127,2.0,279.75960629921263,91.77865585948791,50-100%
BNDL_M2EWP4,62,8202.51,33,2.0,248.5609090909091,75.05641565813391,50-100%
BNDL_M2GI63,52,91434.84,20,3.0,4571.742,98.86257798449694,50-100%
BNDL_M2O8CX,28,94831.28,21,3.0,4515.775238095238,99.3799514253103,50-100%
BNDL_M2TNER,43,2211.53,56,4.0,39.49160714285715,-8.883894860119455,< 0%
BNDL_M2WHTG,52,14636.89,110,1.0,133.06263636363636,60.92066005825008,50-100%
BNDL_M2Z4BP,36,13590.95,139,2.0,97.77661870503597,63.181381728282425,50-100%
BNDL_M31Q10,20,97964.79,78,1.0,1255.958846153846,98.40759113554982,50-100%
BNDL_M357QC,45,26495.11,142,4.0,186.58528169014085,75.88234206236547,50-100%
BNDL_M3B3BL,13,34766.94,161,2.0,215.94372670807454,93.97991310135433,50-100%
BNDL_M3HGRP,50,29023.41,108,2.0,268.73527777777775,81.39432961185472,50-100%
BNDL_M3L93V,14,72821.1,119,1.0,611.9420168067228,97.71220154598049,50-100%
BNDL_M3TMH6,18,79972.18,113,2.0,707.718407079646,97.45661553805336,50-100%
BNDL_M3YIWW,24,48049.9,10,1.0,4804.99,99.50051925186109,50-100%
BNDL_M4BPUW,32,39351.47,156,4.0,252.25301282051282,87.314323962993,50-100%
BNDL_M4SLYG,21,69223.48,166,4.0,417.00891566265057,94.96413644618849,50-100%
BNDL_M4TEHX,33,11747.08,24,3.0,489.46166666666664,93.25789898425822,50-100%
BNDL_M4ZFEH,53,41541.23,117,2.0,355.0532478632479,85.0726615461314,50-100%
BNDL_M53CPK,38,8593.36,172,4.0,49.961395348837215,23.941275589524942,0-50%
BNDL_M5BN33,62,25328.11,19,4.0,1333.0584210526315,95.34904104569982,50-100%
BNDL_M5JWQQ,39,32113.21,95,1.0,338.0337894736842,88.46269183304939,50-100%
BNDL_M5KE00,56,74364.94,5,2.0,14872.988000000001,99.62347848327451,50-100%
BNDL_M5KG93,21,85208.6,158,3.0,539.2949367088607,96.10602685644407,50-100%
BNDL_M5R2MV,15,10063.08,21,1.0,479.1942857142857,96.86974564447466,50-100%
BNDL_M5W2WG,25,64641.01,1,2.0,64641.01,99.96132486172478,50-100%
BNDL_M5WWR0,25,87517.72,135,3.0,648.2794074074075,96.1436381112305,50-100%
BNDL_M5YNIB,28,51634.31,30,1.0,1721.1436666666666,98.37317473594592,50-100%
BNDL_M61M7H,36,62723.59,81,2.0,774.3653086419753,95.35103140620618,50-100%
BNDL_M61RJY,17,67596.16,109,3.0,620.1482568807339,97.25872002196574,50-100%
BNDL_M62ZTV,13,6440.66,179,4.0,35.981340782122906,63.870162374663465,50-100%
BNDL_M65Z8G,53,10262.21,186,4.0,55.17317204301075,3.9388201956498565,0-50%
BNDL_M6I200,38,1423.62,76,3.0,18.731842105263155,-102.8631235863503,< 0%
BNDL_M6LQXV,10,80363.0,26,2.0,3090.8846153846152,99.67646802633053,50-100%
BNDL_M6N90W,66,20004.79,97,1.0,206.23494845360827,67.99766455933805,50-100%
BNDL_M6QIEZ,68,7712.38,183,1.0,42.14415300546448,-61.35097077685487,< 0%
BNDL_M6RVAI,47,98492.0,81,2.0,1215.9506172839506,96.13471144864558,50-100%
BNDL_M74HMO,66,76075.77,52,1.0,1462.995576923077,95.48870816555652,50-100%
BNDL_M76JHQ,34,76052.83,51,2.0,1491.2319607843137,97.72000594849659,50-100%
BNDL_M7FRT1,14,46861.68,169,3.0,277.2880473372781,94.95109863752216,50-100%
BNDL_M7K2JR,19,98886.96,199,2.0,496.9193969849247,96.17644227307625,50-100%
BNDL_M7OPYB,37,48335.31,2,2.0,24167.655,99.84690281287118,50-100%
BNDL_M7R1F4,26,80154.28,79,1.0,1014.6111392405063,97.43744189330876,50-100%
BNDL_M7TV35,42,29981.3,73,4.0,410.7027397260274,89.77362555993236,50-100%
BNDL_M7URJX,36,43390.06,100,2.0,433.9006,91.70316888245833,50-100%
BNDL_M7ZR50,39,41176.23,26,2.0,1583.701153846154,97.53741418289144,50-100%
BNDL_M817H6,21,16962.59,179,1.0,94.76307262569833,77.83946909051035,50-100%
BNDL_M8BTDB,21,87330.92,83,2.0,1052.1797590361446,98.00414332060168,50-100%
BNDL_M8RPJ7,15,44201.16,14,1.0,3157.2257142857147,99.52489934653299,50-100%
BNDL_M8S2MM,22,54105.36,168,1.0,322.0557142857143,93.1688838222313,50-100%
BNDL_M8Y6GH,50,67125.85,1,1.0,67125.85,99.92551304750702,50-100%
BNDL_M95581,29,23673.4,20,4.0,1183.67,97.54999281894446,50-100%
BNDL_M96LPG,17,86293.78,190,1.0,454.1777894736842,96.25697240287771,50-100%
BNDL_M9DZNY,51,1314.34,13,1.0,101.10307692307691,49.55643136479145,0-50%
BNDL_M9OXJZ,19,77760.91,17,2.0,4574.171176470589,99.5846242025717,50-100%
BNDL_M9UIZN,31,31462.86,196,3.0,160.52479591836735,80.68834174642737,50-100%
BNDL_M9W54S,54,16676.03,81,3.0,205.8769135802469,73.7707356007395,50-100%
BNDL_M9WQBX,66,52194.37,77,1.0,677.8489610389611,90.26331767200179,50-100%
BNDL_M9ZTGJ,19,61233.96,136,4.0,450.24970588235294,95.78011939779822,50-100%
BNDL_MA05H3,16,66600.44,126,2.0,528.5749206349207,96.97299297121761,50-100%
BNDL_MA1GL0,69,52646.07,123,3.0,428.01682926829267,83.87913855678116,50-100%
BNDL_MAEA5L,52,66953.99,106,3.0,631.6414150943397,91.76748092234682,50-100%
BNDL_MAG2CR,13,10807.43,4,4.0,2701.8575,99.51884953221996,50-100%
BNDL_MAJDWQ,62,21251.73,90,4.0,236.13033333333334,73.74331407372482,50-100%
BNDL_MALINB,37,16381.49,63,2.0,260.0236507936508,85.77052514759036,50-100%
BNDL_MAM09F,44,19910.53,3,4.0,6636.843333333333,99.33703422259478,50-100%
BNDL_MAQ4JP,64,74198.51,160,4.0,463.7406875,86.19918378414877,50-100%
BNDL_MARY2H,41,59263.79,31,4.0,1911.7351612903226,97.85535147178403,50-100%
BNDL_MB3056,51,67051.74,197,1.0,340.36416243654827,85.01604880052331,50-100%
BNDL_MB80EK,34,66038.19,179,1.0,368.92843575418993,90.78412052177687,50-100%
BNDL_MBD1PH,13,4293.18,60,2.0,71.55300000000001,81.83164926697692,50-100%
BNDL_MBIUYL,32,4670.75,72,1.0,64.87152777777777,50.671733661617516,50-100%
BNDL_MBV0IB,38,84504.65,198,2.0,426.79116161616156,91.09634795244995,50-100%
BNDL_MBVSOT,22,9611.13,168,4.0,57.209107142857135,61.54458424763789,50-100%
BNDL_MBWAR7,29,48826.32,105,3.0,465.01257142857145,93.76360946309286,50-100%
BNDL_MBY3Z4,63,5607.09,116,2.0,48.33698275862069,-30.33498659732588,< 0%
BNDL_MC3F8H,13,47357.97,8,1.0,5919.74625,99.78039599248025,50-100%
BNDL_MC8139,54,50665.38,146,3.0,347.02315068493147,84.43907851870449,50-100%
BNDL_MCC7ET,30,22337.59,32,2.0,698.0496875,95.70231166388137,50-100%
